text,label
"Exploring the impact of environmental factors on asthma prevalence, please retrieve 10 papers, published after 2020 from PubMed",Medicine
Please retrieve 10 papers on the role of women in Victorian literature from JSTOR,Literature
"Find 10 papers discussing the impact of postcolonial theory on contemporary literature, no year restriction from Google Scholar",Literature
"Research the theme of identity in contemporary poetry, retrieve 5 papers, published after 2010 from JSTOR",Literature
"Comprehensive analysis of narrative voice in 19th-century novels, find 10 papers, including works before 2000 from Google Scholar",Literature
"Detailed examination of the use of magical realism in Latin American literature, retrieve 8 papers, no year restriction from JSTOR",Literature
"Explore the evolution of the detective genre in literature, find 7 papers published after 2015 from Google Scholar",Literature
"Retrieve 10 papers on the portrayal of mental illness in literature, focusing on works from the 21st century, no publication year restrictions from JSTOR",Literature
"Research the representation of race in 20th-century American literature, please find 5 papers, no year restriction from Google Scholar",Literature
"Analyze the influence of oral traditions on contemporary narrative forms, retrieve 6 papers, focusing on publications from 2010 onward from JSTOR",Literature
"Explore intertextuality in modernist literature, find 10 papers, no year limit, and specifically look for sources from Google Scholar",Literature
"Retrieve 10 papers on sustainable agriculture practices from JSTOR, no year restriction",Other
"I need to find 8 papers on the impact of social media on public opinion from Google Scholar, published after 2018",Other
"Research on the effects of microplastics on marine life, retrieve 10 papers from Google Scholar, no year restriction",Other
"Please provide a comprehensive analysis of the role of public policy in economic development, retrieve 6 papers from JSTOR, published after 2020",Other
"Looking for studies on the impact of globalization on local cultures, retrieve 10 papers from Google Scholar, no year restriction",Other
"I need to find 7 papers on the psychological effects of climate change awareness, published after 2019 from JSTOR, as this is crucial for my thesis on environmental psychology.",Other
"Retrieve 5 papers discussing trends in international trade relations, no year restriction from Google Scholar",Other
"Analysis of the relationship between urban planning and public health outcomes, retrieve 10 papers from JSTOR, published after 2015 for my research project",Other
"Find 8 papers on the cultural implications of migration patterns, no year restriction from Google Scholar",Other
"I would like to retrieve 10 papers focused on advancements in renewable energy policy and its societal effects from JSTOR, no year restriction, as I'm preparing for a presentation on energy sustainability.",Other
I need to retrieve 10 papers on the impact of online learning on student engagement from Google Scholar,Education
"Please find 8 papers focused on inclusive education practices, no year restriction, crawl from JSTOR",Education
"I am looking for 10 papers discussing the effectiveness of project-based learning in middle schools, with no year constraints, source: Google Scholar",Education
Investigate how parental involvement influences children's academic performance with no year restrictions; please crawl for 10 papers from Scopus,Education
"Please retrieve 10 papers about educational technology trends, specifically on artificial intelligence in classrooms, published after 2019 from IEEE",Education
"Find 7 papers examining the role of emotional intelligence in teaching, focusing on its effects on student outcomes, with no year restrictions, crawl from ERIC",Education
"I would like to gather 10 academic articles discussing strategies for addressing learning disabilities in the classroom, published recently, source: Google Scholar",Education
"Please find 5 papers on the challenges of remote teaching during the COVID-19 pandemic, with no restrictions on year, from ResearchGate",Education
"I'm looking for 10 papers related to the integration of STEM education in primary schools, focusing on methodologies and best practices, published after 2020, crawl from ScienceDirect",Education
"Find 12 papers that analyze the consequences of socio-economic factors on educational access and equity, with no year restrictions, from SAGE Journals",Education
"Please retrieve 10 papers on deep learning applications in healthcare, no year restriction, from IEEE Xplore",Computer_Science
"Research on natural language processing algorithms, find 10 papers published between 2018 and 2022 from Google Scholar",Computer_Science
"I need 10 papers discussing the ethical implications of artificial intelligence from ACM Digital Library, no year restriction",Computer_Science
"Study on advancements in quantum computing technologies, please find 10 papers published in the last 5 years from arXiv",Computer_Science
"Literature review on cybersecurity threats in IoT environments, find 10 recent papers published after 2021 from IEEE Xplore",Computer_Science
"Explore new architectures in neural networks, please retrieve 10 papers, no year restriction, from Google Scholar",Computer_Science
"Detailed research on the impact of 5G on mobile app development, find 10 papers published since 2020 from ACM Digital Library",Computer_Science
"Please find 10 papers on ethical hacking techniques from Google Scholar, with no restrictions on publication year",Computer_Science
"A comprehensive analysis of data mining techniques in big data, retrieve 10 papers published between 2015 and 2023 from SpringerLink",Computer_Science
"Investigating the role of cloud computing in modern enterprises, please find 10 papers published in the last 4 years from IEEE Xplore",Computer_Science
"Retrieve 10 papers on the effectiveness of telemedicine in rural healthcare from PubMed, no publication year restriction",Medicine
"I need 5 recent papers on the management of diabetes, published after 2020, from Google Scholar",Medicine
Find 8 studies on the impact of nutrition on mental health published in 2019 or later from PubMed,Medicine
"I am looking for an extensive review of gene therapy techniques for genetic disorders. Please retrieve 10 relevant papers from Google Scholar, with no year restrictions",Medicine
"Please find 6 papers concerning the relationship between sleep disorders and cardiovascular health from PubMed, published after 2018",Medicine
"I want to gather 10 papers on advancements in robotic surgery, focusing on outcomes and complications. Please include studies from the last 5 years from PubMed",Medicine
"Investigate the role of probiotics in digestive health; retrieve 12 papers, with publication dates no earlier than 2020 from Google Scholar",Medicine
"Please find 7 papers related to the effects of air pollution on respiratory diseases, with no year restriction, from PubMed",Medicine
Research on mental health interventions during the COVID-19 pandemic is needed; please retrieve 10 papers published in 2021 or later from Google Scholar,Medicine
"I'm seeking insightful studies on the relationship between exercise and chronic pain management. Please compile 8 papers from PubMed, with a focus on publications from the last two years",Medicine
Please retrieve 10 papers on the role of the unreliable narrator in contemporary fiction from Google Scholar,Literature
"Find 8 papers discussing the impact of colonialism on postcolonial literature, with no year restrictions, from JSTOR",Literature
"Research on romanticism in contemporary poetry, retrieve 6 papers published after 2000 from Google Scholar",Literature
"Explore the evolution of gender roles in 19th-century novels, find 10 papers, published before 2010 from JSTOR",Literature
"Analyze the theme of isolation in modernist literature, retrieve 5 papers, no year restrictions, from Google Scholar",Literature
"Please find 12 papers on the significance of setting in Southern Gothic literature, published after 2018 from JSTOR. The focus should be on how the Southern setting influences character development and thematic depth.",Literature
"Research on the adaptation of classic literature into film, retrieve 7 papers, no year restrictions from Google Scholar",Literature
"Please find 10 papers on magical realism in Latin American literature, with a specific focus on its roots and cultural implications, published after 2015 from JSTOR",Literature
"Examine the representation of race in 21st-century American poetry, retrieve 5 papers with no year restrictions from Google Scholar",Literature
"Research on the impact of social media on contemporary literary forms, find 8 papers published after 2020 from JSTOR. The focus should be on how platforms like Twitter and Instagram shape narrative structures and authorship.",Literature
"I need to retrieve 10 papers on climate adaptation strategies from Google Scholar, no year restriction",Other
"Research on the economic impacts of globalization, find 10 papers from JSTOR, published after 2018",Other
"Studies on the effects of social media on political participation, retrieve 5 papers from Google Scholar, no year restriction",Other
"A thorough examination of the role of microfinance in developing economies, retrieve 7 papers, published after 2019 from JSTOR. I am particularly interested in recent case studies and their outcomes.",Other
"Analysis of the intersection between art and mental health, find 10 papers from Google Scholar, no year restriction",Other
"I need to gather 8 papers on the principles of sustainable agriculture, published after 2020 from JSTOR for a comprehensive report I am working on",Other
"Research on racial disparities in criminal justice systems, retrieve 10 papers from Google Scholar, no year restriction",Other
"A detailed study on the impact of renewable resources on local economies, retrieve 6 papers, published after 2017 from JSTOR. I'm seeking diverse perspectives on this topic.",Other
"Papers focusing on the implications of artificial intelligence in manufacturing processes, find 10 papers from Google Scholar, no year restriction",Other
"Analyzing the effects of urban green spaces on community health and well-being, I need 5 papers from JSTOR, published after 2021 for a community presentation.",Other
"I need to retrieve 10 papers on the impact of standardized testing on student motivation, with no year restrictions, from Google Scholar",Education
"Please find 10 papers addressing inclusive education practices for students with disabilities, published after 2019, from ERIC",Education
"I'm looking for 10 papers that explore the relationship between parental involvement and student achievement, with no year restrictions, from JSTOR",Education
"Can you find 10 studies on the effectiveness of online learning during the COVID-19 pandemic, published in 2020 or later, crawling from Google Scholar? I’m especially interested in K-12 education",Education
"Retrieve 10 papers focused on emotional intelligence in teachers and its effect on classroom management, with no year restrictions, from Academic Search Complete",Education
"Please find 10 papers that investigate the role of emotional support in enhancing student engagement in virtual classrooms, published after 2021, crawling from ResearchGate",Education
"I need 10 studies on the influence of curriculum design on student retention rates in higher education, published from 2018 to 2023, from Google Scholar",Education
I’m researching best practices for teaching STEM subjects to primary school students. Please retrieve 10 papers published no earlier than 2015 from IEEE,Education
"Can you find 10 articles on the challenges faced by teachers in implementing technology in classrooms, published after 2020, from SpringerLink? I'm particularly interested in secondary education",Education
"Retrieve 10 papers discussing the effectiveness of mindfulness practices in schools for enhancing student well-being, with no year restrictions, crawling from PsycINFO",Education
"Please retrieve 10 papers on natural language processing, no year restriction, from Google Scholar",Computer_Science
"Research on deep learning applications in healthcare, find 10 papers published after 2021 from IEEE Xplore",Computer_Science
"I need to find 5 papers discussing quantum computing advancements from arXiv, no year restriction",Computer_Science
"Comprehensive study on ethical implications of AI in society, find 10 papers published in the last 2 years from SpringerLink",Computer_Science
"Detailed examination of reinforcement learning techniques, find 8 papers published after 2020 from IEEE Xplore",Computer_Science
"Please retrieve 10 papers about cybersecurity threats, with no year restriction, from ScienceDirect",Computer_Science
"Explore the latest trends in Internet of Things (IoT), find 7 papers published in the past year from Google Scholar",Computer_Science
"Research on software development methodologies, find 12 papers published after 2018 from ACM Digital Library",Computer_Science
"I need studies on explainable AI applications, please retrieve 10 papers with no year restrictions from arXiv",Computer_Science
"Investigate advancements in big data analytics, find 6 papers published in the last 5 years from IEEE Xplore",Computer_Science
"Retrieve 10 papers on hypertension management strategies from PubMed, no year restriction",Medicine
"I need 5 recent studies on the effectiveness of telemedicine in primary care, published after 2020, from Google Scholar",Medicine
"Find 8 papers discussing the relationship between diet and heart disease, published after 2019 from PubMed",Medicine
"Research papers on advancements in diabetes treatment, retrieve 12 papers, no year restriction from Google Scholar",Medicine
"Please find 10 papers related to the role of gut microbiome in mental health, published between 2018 and 2021 from PubMed",Medicine
"I am looking for 7 studies on the impact of air pollution on respiratory diseases, published after 2020, from Google Scholar",Medicine
"Detailed analysis of the efficacy of mRNA vaccines in preventing infectious diseases, please retrieve 10 papers from PubMed, no year restriction",Medicine
"I need 6 research papers focused on the mental health effects of social isolation during the pandemic, from PubMed, published after 2019",Medicine
"Find 10 articles regarding the latest surgical techniques in orthopedic medicine, with no year restriction, from Google Scholar",Medicine
"An exploration of the genetic factors influencing cancer risk, please retrieve 8 papers from PubMed, no year restriction",Medicine
Please retrieve 10 papers on the role of World War I in shaping modern poetry from Google Scholar,Literature
"Find 5 papers discussing the influence of postcolonial theory on contemporary literature, published after 2018 from JSTOR",Literature
"Research the evolution of the bildungsroman in 21st-century fiction, retrieve 8 papers, no year restriction from Google Scholar",Literature
"Gather 12 papers on the representation of identity in African American literature, focusing on those published after 2015 from JSTOR",Literature
"Please find 7 papers analyzing the use of magical realism in Latin American novels, with no restrictions on publication year from Google Scholar",Literature
"Search for 10 studies on the impact of digital media on readers' engagement with classic literature, published from 2010 onward from JSTOR",Literature
"Comprehensive examination of the themes of exile and longing in diasporic literature, retrieve 6 papers, no year restriction from Google Scholar",Literature
"Investigate the depiction of mental illness in Victorian literature, please find 10 relevant papers from JSTOR, published after 2010. This will aid in understanding historical perceptions of mental health issues.",Literature
"Please retrieve 5 papers on the significance of setting in Gothic novels, focusing on works published after 2015 from Google Scholar",Literature
"Research the intersection of gender and genre in speculative fiction, looking for 8 papers published within the last five years from JSTOR, aiming to explore how these narratives challenge traditional norms.",Literature
"I need to retrieve 10 papers on sustainable agriculture practices from JSTOR, no year restriction",Other
"Research on the economic impact of renewable energy adoption, find 8 papers, no year restriction from Google Scholar",Other
"Studies on the effects of climate change on biodiversity, retrieve 10 papers from JSTOR, no year restriction",Other
"Comprehensive review of psychological effects of social media on adolescents, retrieve 6 papers, published after 2020 from Google Scholar",Other
"Analysis of the role of government policies in urban housing development, retrieve 7 papers, no year restriction from JSTOR",Other
"Investigating the historical development of international trade agreements, find 10 papers from Google Scholar, no year restriction",Other
"Detailed studies on the impacts of industrial pollution on local water sources, retrieve 5 papers, published after 2018 from JSTOR",Other
"Research on the relationship between cultural heritage tourism and local economies, find 8 papers, no year restriction from Google Scholar",Other
"Review of approaches to conflict resolution in international relations, retrieve 10 papers, published after 2019 from JSTOR",Other
"Analysis of the influence of urban green spaces on community health outcomes, retrieve 6 papers, no year restriction from Google Scholar",Other
"Please retrieve 10 papers on the impact of remote learning during the COVID-19 pandemic, with no restrictions on publication year, from Google Scholar",Education
"I am looking for 5 papers on inclusive education practices, preferably published after 2019, crawl from ResearchGate",Education
"Find 10 papers focusing on the role of technology in language learning, no year restrictions, from IEEE",Education
"Please help me source 8 papers discussing strategies for enhancing student motivation in high school, ideally published in the last 3 years, from Google Scholar",Education
"Investigate the effectiveness of project-based learning in STEM education. I would like to see 10 papers from the last 5 years, crawling from PubMed",Education
"Can you find 12 papers on cultural responsiveness in teaching, aiming for those published in the last decade? Please gather them from ERIC",Education
"I want to explore the relationship between classroom environment and student engagement levels. Look for 10 papers published after 2017, ideally via Google Scholar",Education
"Please locate 6 papers that analyze parental involvement in students' academic success, focusing on publications from the last 3 years, from ResearchGate",Education
"Find 10 papers on the impact of standardized testing on student learning outcomes, with no restrictions on publication years, crawling from PubMed",Education
I'm interested in researching the cognitive benefits of bilingual education. Please gather 10 relevant papers published after 2018 from Google Scholar and include those that focus on both language acquisition and academic performance,Education
Please retrieve 10 papers on deep learning optimization techniques from IEEE Xplore,Computer_Science
"Find 8 papers discussing the applications of quantum computing, no year restriction, from Google Scholar",Computer_Science
"I need 10 papers on natural language processing advancements for sentiment analysis from ACM Digital Library, no year restriction",Computer_Science
"Research on cybersecurity measures in cloud computing, find 5 influential papers published in the last 5 years from IEEE Xplore",Computer_Science
"Comprehensive analysis of edge computing architecture and its benefits, please retrieve 7 papers published after 2018 from ScienceDirect",Computer_Science
"Please find 10 papers focusing on reinforcement learning strategies, no year restriction, from arXiv",Computer_Science
"Investigate machine learning interpretable techniques, and locate 6 papers published in the last 2 years from SpringerLink",Computer_Science
"I need 10 papers on the ethical implications of AI development from Google Scholar, no year restriction",Computer_Science
"Find 10 papers discussing the impact of 5G technology on IoT systems, no year restriction, from IEEE Xplore",Computer_Science
"Study on algorithmic trading strategies utilizing AI, please retrieve 8 papers published after 2019 from ACM Digital Library",Computer_Science
"I need 10 papers on the effects of high blood pressure on heart health from PubMed, no year restriction",Medicine
"Retrieve 10 papers focusing on the latest advances in diabetic treatments from Google Scholar, published in the last 5 years",Medicine
"Find 10 papers discussing the impact of mental health on physical health, published after 2019, from PubMed",Medicine
"Please gather 10 papers about advancements in minimally invasive surgical techniques, ideally from the last few years, utilizing Google Scholar as the source",Medicine
"I am looking for 10 studies about vaccine efficacy for influenza, with no publication year restrictions, from PubMed",Medicine
"Find 10 papers examining the relationship between nutrition and mental health outcomes, specifically published after 2020, from Google Scholar. I would like to explore how dietary patterns influence psychological well-being.",Medicine
"Retrieve 10 research articles on telemedicine and its effectiveness during the COVID-19 pandemic from PubMed, with no restrictions on publication year",Medicine
"I require 10 papers detailing the long-term effects of COVID-19 on lung health, focusing on research published after 2021, sourced from Google Scholar",Medicine
"Find 10 papers that evaluate the effectiveness of mindfulness-based stress reduction techniques in cancer patients. Please focus on studies published in the last 3 years, utilizing PubMed as the source.",Medicine
"I need 10 articles about the latest trends in personalized medicine, with a focus on genetic therapies for rare diseases. There is no restriction on publication year; please source them from Google Scholar.",Medicine
Retrieve 10 papers on the role of identity in contemporary poetry from Google Scholar,Literature
"Find 8 papers discussing the impact of colonialism on 19th-century novels, no year restriction, from JSTOR",Literature
"Please gather 5 papers on magical realism in Latin American literature, focusing on key authors, from Google Scholar",Literature
"Search for 10 papers about the evolution of the epic form in modern literature, with no restrictions on publication year, from JSTOR",Literature
"Review 6 papers analyzing the works of Toni Morrison and their relation to African American identity, published after 2018, from Google Scholar",Literature
"Please retrieve 12 papers exploring the themes of nature in Romantic poetry and their relevance today, from JSTOR",Literature
"Compile 4 papers on the adaptations of classic literature into film, focusing on thematic changes, no year restrictions, from Google Scholar",Literature
"Find 7 papers discussing postcolonial narratives in contemporary literature, published after 2019, from JSTOR",Literature
"Research feminist representation in dystopian novels. Please retrieve 9 papers, with no restrictions on publication year, from Google Scholar",Literature
"Gather a comprehensive collection of 11 papers on the influence of existential philosophy on 20th-century literature, with an emphasis on key figures, from JSTOR",Literature
"Retrieve 10 papers on the impacts of agricultural practices on soil health from Google Scholar, no year restriction",Other
"Research on trade policies and their effects on economic growth, find 8 papers, no year restriction from JSTOR",Other
"Studies on the psychological effects of social media on adolescent behavior, retrieve 7 papers from Google Scholar, no year restriction",Other
I am looking for a comprehensive review of the role of international law in environmental sustainability. Please retrieve 10 papers published since 2018 from Google Scholar,Other
"Detailed investigation into the historical development of ancient civilizations in the Mediterranean, find 6 papers, no year restriction from JSTOR",Other
"Retrieve 10 papers analyzing the effectiveness of various renewable energy policies across different countries, no year restriction from Google Scholar",Other
"Research papers on the impact of immigration on labor markets, please find 5 papers published after 2015 from JSTOR",Other
"Investigate the relationship between urban planning and public health outcomes, retrieving 7 papers from Google Scholar, no year restriction",Other
"I need to gather studies on the influence of globalization on cultural identity across different regions. Please retrieve 10 papers, published after 2020 from JSTOR",Other
"Looking for in-depth analyses of the ethical implications of artificial intelligence in society. Please find 8 papers from Google Scholar, no year restriction",Other
"Retrieve 10 papers on the impact of remote learning on student engagement, no year restrictions, from Google Scholar",Education
"Please find 10 papers discussing inclusivity in classrooms, focusing on diverse learning needs, published from 2015 onward, crawling from JSTOR",Education
"I need 10 papers on the effectiveness of project-based learning in STEM education, no specific year required, from PubMed",Education
"Search for 10 papers analyzing the relationship between teacher qualifications and student outcomes, with no year restrictions, utilizing Google Scholar",Education
"Find 12 papers on the role of parental involvement in children's academic success, especially those published in the last three years, from ResearchGate",Education
"Investigate how socio-economic status affects educational attainment by retrieving 10 relevant papers, no restrictions on year, from ERIC",Education
"Please gather 7 papers on the challenges of teaching critical thinking skills in high school, ideally published after 2019, sourced from Google Scholar",Education
"I'm looking for 10 papers about the integration of technology in elementary education, with no year restrictions, please crawl from IEEE",Education
"Find 10 papers related to the professional development of teachers and its impact on educational practices, published in the last 10 years, from ERIC",Education
"Retrieve 5 papers discussing the effectiveness of bilingual education programs, focusing on their implementation in urban schools, with no year limits, from Google Scholar",Education
"Please retrieve 10 papers on quantum computing applications, no year restriction, from IEEE Xplore",Computer_Science
"Research on natural language processing techniques, find 10 papers published in the last 5 years from Google Scholar",Computer_Science
"I need to find 10 papers on cybersecurity challenges in cloud computing from ACM Digital Library, no year restriction",Computer_Science
"Please gather 10 studies on the impacts of AI in healthcare, published since 2021, from PubMed",Computer_Science
"Investigate advancements in edge computing technology, find 10 papers published after 2018 from IEEE Xplore",Computer_Science
"Please retrieve 10 papers on reinforcement learning with a focus on game AI, no year restriction, from Google Scholar",Computer_Science
I’m interested in a comparative analysis of programming languages for web development. Please find 10 papers published in the last 2 years from ACM Digital Library,Computer_Science
Comprehensive studies on ethical implications of AI. Please retrieve 10 relevant papers published after 2020 from Google Scholar. This should include discussions on bias and fairness in automated systems.,Computer_Science
"Explore the role of big data analytics in business decision-making. Please find 10 papers published since 2019 from IEEE Xplore, focusing on case studies and theoretical frameworks.",Computer_Science
"Research on autonomous systems in robotics, specifically focusing on navigation algorithms. I need 10 papers published in the last 4 years from Google Scholar, emphasizing innovations and challenges.",Computer_Science
"I need 10 papers on diabetes management strategies from PubMed, no year restriction",Medicine
Find 6 papers on the effectiveness of mRNA vaccines published since 2021 from Google Scholar,Medicine
"Research papers on mental health interventions for adolescents, retrieve 10 papers, no year restriction from PubMed",Medicine
I am looking for 5 studies on the impacts of sleep disorders on heart health published after 2019 from PubMed. It's crucial for my ongoing research project.,Medicine
"Please find 8 papers discussing the relationship between obesity and chronic inflammation, with no year restrictions from Google Scholar",Medicine
"I need in-depth articles focusing on the advancements in telemedicine post-COVID-19, retrieve 10 papers, published from 2020 onwards from PubMed",Medicine
"Locate 7 papers on immunization strategies for infectious diseases, published in the last five years from Google Scholar. This will support my thesis work on public health.",Medicine
"I am searching for 10 recent journals that cover the efficacy of non-pharmaceutical interventions during pandemics, without specific year restrictions from PubMed",Medicine
"Gather 4 papers on advancements in gene therapy for rare diseases, published in 2022 or later from Google Scholar. This topic is closely related to my current research focus.",Medicine
"Find 10 comprehensive reviews on the role of gut microbiota in mental health, with no restrictions on publication year from PubMed",Medicine
Please retrieve 10 papers on the evolution of the novel in the 21st century from JSTOR,Literature
"Find 5 papers discussing the use of memory in contemporary poetry, no year restriction, using Google Scholar",Literature
"Research the impact of LGBTQ+ representation in literature, retrieve 8 papers published since 2018 from JSTOR",Literature
"Comprehensive analysis of the role of women in Victorian literature, please find 12 papers, no year restriction from Google Scholar",Literature
"Obtain 7 papers on the thematic elements in dystopian fiction, published after 2016 from JSTOR",Literature
"Investigate the concept of intertextuality in postcolonial literature, retrieve 10 papers from Google Scholar, no year restriction",Literature
"Please find 6 papers examining the relationship between literature and environmental activism, focusing on works from 2010 onwards, using JSTOR",Literature
"Retrieve 10 papers on the portrayal of mental illness in modern fiction, no specific year restriction from Google Scholar",Literature
"Research on the influence of folklore on contemporary stories, find 8 papers published since 2015 from JSTOR",Literature
"Detailed study on the narrative voice in Southern Gothic literature, retrieve 12 papers, no year restriction, from Google Scholar",Literature
"I need to retrieve 10 papers on renewable water resources management from Google Scholar, no year restriction",Other
"Research on economic impacts of globalization, find 5 papers, no year restriction from JSTOR",Other
"Studies on quantum mechanics applications, retrieve 7 papers from Google Scholar, no year restriction",Other
"I am looking for 10 papers discussing the effects of social media on political engagement, published after 2018 from JSTOR",Other
"Retrieve 8 papers on agricultural sustainability practices, no year restriction from Google Scholar",Other
"Comprehensive analysis of the role of tourism in economic development, retrieve 10 papers, published after 2015 from JSTOR",Other
"I need to find 6 papers on the influence of artificial intelligence in business operations, no year restriction from Google Scholar",Other
"Explore the relationship between mental health and substance abuse, retrieve 7 papers, published after 2017 from JSTOR",Other
"Research on the effects of climate change on biodiversity, find 10 papers, no year restriction from Google Scholar",Other
"Detailed inquiry into historical trade routes and their economic implications, retrieve 5 papers from JSTOR, no year restriction",Other
"Retrieve 10 papers on the impact of online learning on students' engagement, with no year restrictions, from Google Scholar",Education
"I need 5 studies focused on inclusive education practices in elementary schools, published after 2019, from PubMed",Education
"Please find 10 papers discussing the role of parental involvement in student success, with no year restrictions, from Google Scholar",Education
"Investigate the effects of cultural diversity in classrooms on student performance. I'm looking for 8 recent papers, preferably published within the last 3 years, to crawl from ERIC",Education
"Find 10 papers on innovative assessment techniques in higher education, focusing on technology integration, with no year restrictions, from JSTOR",Education
"Can you retrieve 6 papers on the mental health support systems in schools, published after 2020, from Google Scholar? I'm interested in understanding current trends and practices.",Education
"I'm looking for 10 research articles about the influence of socio-economic status on educational outcomes, with no restrictions on the year, from Scopus",Education
"Please search for 7 studies related to the effectiveness of bilingual education programs in primary education, preferably published in the last 5 years, crawling from Google Scholar",Education
"I need to find 5 papers exploring the use of gamification in learning environments, published after 2021, from IEEE",Education
"Retrieve 10 articles on the impact of teacher training programs on student achievement, with an emphasis on STEM education. I'm particularly interested in research from the last decade, so no year restrictions are needed, from ERIC",Education
"Please retrieve 10 papers on natural language processing, no year restriction, from Google Scholar",Computer_Science
"Research on quantum computing applications, find 10 papers published since 2021 from IEEE Xplore",Computer_Science
"I need to find 10 papers discussing cybersecurity threats and solutions, no year restriction, from ACM Digital Library",Computer_Science
"Comprehensive review of neural network architectures, find 10 papers published in the last 5 years from arXiv",Computer_Science
"Study on the impact of artificial intelligence in healthcare, please retrieve 10 papers from 2018 onwards from PubMed",Computer_Science
"Investigate developments in edge computing, find 10 recent papers, specifically those published after 2020, from IEEE Xplore",Computer_Science
"I’m looking for 10 papers that analyze the ethical implications of AI technologies, no year restrictions, from Google Scholar",Computer_Science
"Detailed examination of reinforcement learning algorithms, please retrieve 10 papers published in the last 2 years from arXiv",Computer_Science
"Please find 10 papers on the evolution of programming languages, focusing on papers published since 2015 from ACM Digital Library",Computer_Science
"Research on the role of big data in modern analytics, find 10 papers with no date restrictions from ScienceDirect",Computer_Science
"Retrieve 10 papers on the effects of vaccines on public health from PubMed, no year restriction",Medicine
"I need 6 recent studies on the relationship between diet and diabetes management, published after 2019 from Google Scholar",Medicine
Find 10 papers discussing advancements in telemedicine published in the last 3 years from PubMed,Medicine
"Looking for an analysis of psychological impacts of COVID-19, please retrieve 8 papers published after 2020 from Google Scholar",Medicine
"Explore the latest research on antibiotic resistance, retrieve 10 papers with no publication year restrictions from PubMed",Medicine
"I am interested in understanding the role of genetics in cardiovascular disease, please find 5 papers published after 2018 from Google Scholar",Medicine
"Gather 10 studies on the efficacy of mindfulness meditation for mental health treatment, with no year restrictions, from PubMed",Medicine
"Detailed exploration of postoperative complications in elderly patients, please retrieve 7 papers published after 2021 from Google Scholar",Medicine
"Find 10 papers on the impact of maternal health on child development, published in the last 5 years from PubMed",Medicine
"Research on health disparities in rural populations, please retrieve 12 papers, no publication year restrictions from Google Scholar",Medicine
Please retrieve 10 papers on the themes of identity in contemporary poetry from Google Scholar,Literature
"Find 10 papers on the role of women in Victorian novels, published before 2010 from JSTOR",Literature
"Research postcolonial literature and its impact on cultural identity, retrieve 10 papers, no year restriction from Google Scholar",Literature
"Explore the evolution of the tragic hero in modern drama, find 6 papers, published after 2018 from JSTOR",Literature
"Comprehensive analysis of magic realism in Latin American fiction, retrieve 10 papers, no year restriction from Google Scholar",Literature
"Investigate the use of allegory in dystopian literature, please find 5 papers published between 2010 and 2020 from JSTOR",Literature
Please provide 8 papers on the intersection of race and literature in the 21st century from Google Scholar,Literature
"Detailed study on the representation of mental illness in modern novels, find 10 papers, published after 2015 from JSTOR",Literature
"Retrieve 12 studies on the role of translation in global literature, no year restriction, please use Google Scholar",Literature
"Analyze the influence of folklore on contemporary prose, retrieve 7 papers, published between 2000 and 2023 from JSTOR",Literature
"Retrieve 10 papers on agricultural sustainability from Google Scholar, no year restriction",Other
"Find 8 papers on the impact of social media on youth behavior, from JSTOR, no year restriction",Other
"Search for studies related to the economics of renewable energy, retrieve 10 papers from Google Scholar, no year restriction",Other
"I need a comprehensive analysis of the effects of globalization on local cultures, retrieve 7 papers, published after 2018 from JSTOR",Other
"Research on the psychological effects of poverty, find 5 papers, no year restriction from Google Scholar",Other
"Please retrieve 10 papers discussing the influence of public policy on economic growth, from JSTOR, with no year restrictions",Other
"Investigate the role of art in community development, retrieve 6 papers from Google Scholar, published after 2020",Other
"Comprehensive review of alternative medicine practices and their societal acceptance, retrieve 8 papers, no year restriction from JSTOR",Other
"I am looking for 4 papers on the intersection of human rights and environmental law, from Google Scholar, published after 2015",Other
"Explore the relationship between technology and social change, please find 10 papers from JSTOR, no year restriction",Other
Please retrieve 10 papers on the impact of classroom design on student engagement from Google Scholar,Education
"I would like to find 7 papers related to the integration of technology in primary education, published after 2021, crawling from PubMed",Education
"Can you gather 10 research papers on the effectiveness of bilingual education programs, with no specific year restrictions, from Google Scholar?",Education
"Search for 5 papers discussing the role of parental involvement in student academic success, focusing on studies from the last 3 years, and crawl from JSTOR",Education
"I'm interested in 12 papers related to mental health support in schools and its effect on student performance, without year restrictions, from PsycINFO",Education
"Find 10 recent papers on alternative assessment methods in education that have been published since 2020, crawling from ERIC",Education
"Please identify 8 papers exploring the challenges of remote learning in higher education institutions during the pandemic, focusing on those published after 2019 from Google Scholar",Education
"Investigate strategies to enhance critical thinking skills in high school curricula, looking for 10 papers with no year restrictions, crawling from SAGE Journals",Education
"I need 6 papers on cultural competency training for teachers, focusing on publications from the last 4 years, retrieve from Educational Resources Information Center (ERIC)",Education
"Can you find 10 papers discussing the impact of social media on student learning behaviors, published since 2020, from ScienceDirect?",Education
"Please retrieve 10 papers on deep learning applications in healthcare, no year restriction, from Google Scholar",Computer_Science
"Research on natural language processing techniques, find 10 papers published in 2022 from IEEE Xplore",Computer_Science
"I need to find 10 papers discussing quantum computing implications from arXiv, no year restriction",Computer_Science
"Analyze the impact of 5G technology on IoT, find 10 papers published in the last 2 years from IEEE Xplore",Computer_Science
"Comprehensive review of cybersecurity measures against ransomware, please find 10 papers from Google Scholar, no year restriction",Computer_Science
